period_end,filed,form,fiscal_year,fiscal_period,assets,liabilities,current_assets,current_liabilities,long_term_debt,current_debt,revenue,operating_income,net_income,stockholders_equity,cash,shares_outstanding,interest_expense,default_point_proxy,total_debt_proxy,book_leverage,current_ratio,net_margin,return_on_assets,interest_coverage_proxy,cash_to_assets
2013-06-28,2013-07-25,10-Q,2013,Q2,32572000000.0,32469000000.0,32572000000.0,32469000000.0,14179000000.0,3193000000.0,,3243000000.0,2694000000.0,32631000000.0,9406000000.0,4433153574.0,122000000.0,10282500000.0,17372000000.0,0.9968377747758811,1.0031722566140011,,0.08270907527938107,26.581967213114755,0.2887756355151664
2013-06-28,2014-07-30,10-Q,2014,Q2,,,,,,,,3243000000.0,2694000000.0,,9406000000.0,4385923844.0,122000000.0,,,,,,,26.581967213114755,
2013-07-22,2013-07-25,10-Q,2013,Q2,,,,,,,,,,,,4433153574.0,,,,,,,,,
2013-09-27,2013-10-24,10-Q,2013,Q3,31576000000.0,33042000000.0,31576000000.0,33042000000.0,14173000000.0,3194000000.0,,2472000000.0,2455000000.0,32465000000.0,11118000000.0,4415922733.0,90000000.0,10280500000.0,17367000000.0,1.0464276665822143,0.9556322256522002,,0.07774892323283507,27.466666666666665,0.35210286293387383
2013-09-27,2014-10-29,10-Q,2014,Q3,,,,,,,,2472000000.0,2455000000.0,,11118000000.0,4380112851.0,90000000.0,,,,,,,27.466666666666665,
2013-10-21,2013-10-24,10-Q,2013,Q3,,,,,,,,,,,,4415922733.0,,,,,,,,,
2013-12-31,2014-02-27,10-K,2013,FY,31304000000.0,27811000000.0,31304000000.0,27811000000.0,19154000000.0,1024000000.0,,10228000000.0,8626000000.0,33440000000.0,10414000000.0,4405893150.0,463000000.0,10601000000.0,20178000000.0,0.8884168157423972,1.1255977850490813,,0.2755558395093279,22.09071274298056,0.3326731408126757
2013-12-31,2014-04-24,10-Q,2014,Q1,31304000000.0,27811000000.0,31304000000.0,27811000000.0,19154000000.0,1024000000.0,,,,33440000000.0,10414000000.0,4395182857.0,,10601000000.0,20178000000.0,0.8884168157423972,1.1255977850490813,,,,0.3326731408126757
2013-12-31,2014-07-30,10-Q,2014,Q2,31304000000.0,27811000000.0,31304000000.0,27811000000.0,19154000000.0,1024000000.0,,,,33440000000.0,10414000000.0,4385923844.0,,10601000000.0,20178000000.0,0.8884168157423972,1.1255977850490813,,,,0.3326731408126757
2013-12-31,2014-10-29,10-Q,2014,Q3,31304000000.0,27811000000.0,31304000000.0,27811000000.0,19154000000.0,1024000000.0,,,,33440000000.0,10414000000.0,4380112851.0,,10601000000.0,20178000000.0,0.8884168157423972,1.1255977850490813,,,,0.3326731408126757
2013-12-31,2015-02-25,10-K,2014,FY,31304000000.0,27811000000.0,31304000000.0,27811000000.0,19154000000.0,1024000000.0,,10228000000.0,8626000000.0,33440000000.0,10414000000.0,4366243616.0,463000000.0,10601000000.0,20178000000.0,0.8884168157423972,1.1255977850490813,,0.2755558395093279,22.09071274298056,0.3326731408126757
2013-12-31,2015-04-30,10-Q,2015,Q1,,,,,,,,,,,10414000000.0,4358700821.0,,,,,,,,,
2013-12-31,2015-07-29,10-Q,2015,Q2,,,,,,,,,,,10414000000.0,4350003656.0,,,,,,,,,
2013-12-31,2015-10-28,10-Q,2015,Q3,,,,,,,,,,,10414000000.0,4348985156.0,,,,,,,,,
2013-12-31,2016-02-25,10-K,2015,FY,,,,,,,,10228000000.0,8626000000.0,,10414000000.0,4329497778.0,463000000.0,,,,,,,22.09071274298056,
2013-12-31,2017-02-24,10-K,2016,FY,,,,,,,,,,,10414000000.0,4293461702.0,,,,,,,,,
2014-02-24,2014-02-27,10-K,2013,FY,,,,,,,,,,,,4405893150.0,,,,,,,,,
2014-03-28,2014-04-24,10-Q,2014,Q1,31052000000.0,30056000000.0,31052000000.0,30056000000.0,18640000000.0,1551000000.0,,2376000000.0,1626000000.0,32922000000.0,9131000000.0,4395182857.0,124000000.0,10871000000.0,20191000000.0,0.9679247713512817,1.033138142134682,,0.05236377689037743,19.161290322580644,0.2940551333247456
2014-03-28,2015-04-30,10-Q,2015,Q1,,,,,,,,2376000000.0,1626000000.0,,9131000000.0,4358700821.0,124000000.0,,,,,,,19.161290322580644,
2014-04-21,2014-04-24,10-Q,2014,Q1,,,,,,,,,,,,4395182857.0,,,,,,,,,
2014-06-27,2014-07-30,10-Q,2014,Q2,33871000000.0,32629000000.0,33871000000.0,32629000000.0,18643000000.0,1519000000.0,,3170000000.0,2605000000.0,34301000000.0,11618000000.0,4385923844.0,107000000.0,10840500000.0,20162000000.0,0.9633314634938442,1.038064298630053,,0.07690945056242804,29.626168224299064,0.3430072923740073
2014-06-27,2015-07-29,10-Q,2015,Q2,,,,,,,,3170000000.0,2605000000.0,,11618000000.0,4350003656.0,107000000.0,,,,,,,29.626168224299064,
2014-07-25,2014-07-30,10-Q,2014,Q2,,,,,,,,,,,,4385923844.0,,,,,,,,,
2014-09-26,2014-10-29,10-Q,2014,Q3,35452000000.0,32760000000.0,35452000000.0,32760000000.0,20111000000.0,2524000000.0,,2711000000.0,2122000000.0,33669000000.0,11084000000.0,4380112851.0,113000000.0,12579500000.0,22635000000.0,0.9240663432246418,1.082173382173382,,0.05985557937492948,23.991150442477878,0.31264808755500395
2014-09-26,2015-10-28,10-Q,2015,Q3,,,,,,,,2711000000.0,2122000000.0,,11084000000.0,4348985156.0,113000000.0,,,,,,,23.991150442477878,
2014-10-24,2014-10-29,10-Q,2014,Q3,,,,,,,,,,,,4380112851.0,,,,,,,,,
2014-12-31,2015-02-25,10-K,2014,FY,32986000000.0,32374000000.0,32986000000.0,32374000000.0,19063000000.0,3552000000.0,,9708000000.0,7124000000.0,30561000000.0,8958000000.0,4366243616.0,483000000.0,13083500000.0,22615000000.0,0.9814466743466925,1.0189040588126275,,0.2159704116898078,20.099378881987576,0.27156975686654944
2014-12-31,2015-04-30,10-Q,2015,Q1,32986000000.0,32374000000.0,32986000000.0,32374000000.0,19063000000.0,3552000000.0,,,,30561000000.0,8958000000.0,4358700821.0,,13083500000.0,22615000000.0,0.9814466743466925,1.0189040588126275,,,,0.27156975686654944
2014-12-31,2015-07-29,10-Q,2015,Q2,32986000000.0,32374000000.0,32986000000.0,32374000000.0,19063000000.0,3552000000.0,,,,30561000000.0,8958000000.0,4350003656.0,,13083500000.0,22615000000.0,0.9814466743466925,1.0189040588126275,,,,0.27156975686654944
2014-12-31,2015-10-28,10-Q,2015,Q3,32986000000.0,32374000000.0,32986000000.0,32374000000.0,19063000000.0,3552000000.0,,,,30561000000.0,8958000000.0,4348985156.0,,13083500000.0,22615000000.0,0.9814466743466925,1.0189040588126275,,,,0.27156975686654944
2014-12-31,2016-02-25,10-K,2015,FY,32986000000.0,32374000000.0,32986000000.0,32374000000.0,19063000000.0,3552000000.0,,9708000000.0,7124000000.0,30561000000.0,8958000000.0,4329497778.0,483000000.0,13083500000.0,22615000000.0,0.9814466743466925,1.0189040588126275,,0.2159704116898078,20.099378881987576,0.27156975686654944
2014-12-31,2016-04-28,10-Q,2016,Q1,,,,,,,,,,,8958000000.0,4326198723.0,,,,,,,,,
2014-12-31,2016-07-28,10-Q,2016,Q2,,,,,,,,,,,8958000000.0,4316029450.0,,,,,,,,,
2014-12-31,2016-10-27,10-Q,2016,Q3,,,,,,,,,,,8958000000.0,4312959416.0,,,,,,,,,
2014-12-31,2017-02-24,10-K,2016,FY,,,,,,,,9708000000.0,7124000000.0,,8958000000.0,4293461702.0,483000000.0,,,,,,,20.099378881987576,
2014-12-31,2018-02-23,10-K,2017,FY,,,,,,,,,,,8958000000.0,4265906533.0,,,,,,,,,
2015-02-23,2015-02-25,10-K,2014,FY,,,,,,,,,,,,4366243616.0,,,,,,,,,
2015-04-03,2015-04-30,10-Q,2015,Q1,32119000000.0,26123000000.0,32119000000.0,26123000000.0,26087000000.0,2040000000.0,,2296000000.0,1566000000.0,29078000000.0,8211000000.0,4358700821.0,447000000.0,15083500000.0,28127000000.0,0.8133192191537719,1.2295295333614056,,0.04875618792614963,5.136465324384788,0.25564307730626734
2015-04-03,2016-04-28,10-Q,2016,Q1,,,,,,,,2296000000.0,1566000000.0,,8211000000.0,4326198723.0,447000000.0,,,,,,,5.136465324384788,
2015-04-27,2015-04-30,10-Q,2015,Q1,,,,,,,,,,,,4358700821.0,,,,,,,,,
2015-07-03,2015-07-29,10-Q,2015,Q2,32803000000.0,28852000000.0,32803000000.0,28852000000.0,25977000000.0,2031000000.0,,2535000000.0,3111000000.0,28641000000.0,8805000000.0,4350003656.0,128000000.0,15019500000.0,28008000000.0,0.8795536993567662,1.1369402467766532,,0.09483888668719324,19.8046875,0.2684205712892114
2015-07-03,2016-07-28,10-Q,2016,Q2,,,,,,,,2535000000.0,3111000000.0,,8805000000.0,4316029450.0,128000000.0,,,,,,,19.8046875,
